,compliance
285946,0.05304146710143626
285932,0.21258918496883333
285997,0.039449818923782826
285949,0.05304146710143626
285664,0.055289042522392896
286206,0.05192352501224525
285972,0.048465093278534724
286000,0.03963846563366045
288204,0.059736307731372916
288513,0.2820791012822025
288223,0.08086638476218524
286125,0.04776800560866654
286213,0.051362559554583784
286121,0.03964701360126745
285909,0.03925747972871595
286112,0.04014701360126745
288538,0.08086638476218524
288225,0.24539407415434117
286132,0.04785901725137353
288219,0.32829349659050644
288217,0.3172777307923721
288540,0.07561428392184912
286133,0.279242942125666
285860,0.039449818923782826
286396,0.03941901862311102
285852,0.31255548370916564
286129,0.047182094279247425
286761,0.03990041232449277
286124,0.03964701360126745
288222,0.08086638476218524
285853,0.03909626658724325
286149,0.31255548370916564
288233,0.2547777307923721
286173,0.04776800560866654
285892,0.051374095315655496
285889,0.039187872232950505
285894,0.051374095315655496
285893,0.051637192519679645
285890,0.039449818923782826
286472,0.048465093278534724
285905,0.051374095315655496
285904,0.03961872910280963
288226,0.07561428392184912
286174,0.03990041232449277
285887,0.03946671950709111
288230,0.09801011725518244
285898,0.051637192519679645
285900,0.051374095315655496
285899,0.0532174746928102
286158,0.29874595989964187
285879,0.039449818923782826
285907,0.051637192519679645
285945,0.04894821693958033
287005,0.06096621468576245
285881,0.039449818923782826
286483,0.040878454445590344
286473,0.05045881027450022
288228,0.06592678392184911
286471,0.048465093278534724
285888,0.06096621468576245
288229,0.32829349659050644
286156,0.03990041232449277
285801,0.042194919727286284
286190,0.04785901725137353
286140,0.03963846563366045
285883,0.039449818923782826
286030,0.27494364179293046
285910,0.051374095315655496
285908,0.04785901725137353
285901,0.051374095315655496
285902,0.051637192519679645
285903,0.051374095315655496
286332,0.051374095315655496
288542,0.06592678392184911
286027,0.04019819004585322
288418,0.053945341169461
288419,0.048465093278534724
288235,0.07561428392184912
286955,0.1892423730804483
288417,0.7173138371430231
286957,0.23289887210837054
286953,0.21799548728464302
286115,0.0504836530641935
288405,0.053945341169461
286130,0.03927502041768247
286172,0.04781210064128466
286114,0.0504836530641935
286170,0.048465093278534724
286167,0.057165549807230785
286166,0.057165549807230785
286168,0.04716519369593915
286186,0.04165460929801333
286175,0.2262692623160707
286956,0.25667886033254234
288398,0.048465093278534724
288400,0.053945341169461
286997,0.2594032193069013
286996,0.2538835974942485
288244,0.33654403364743446
286128,0.0504836530641935
286105,0.048465093278534724
288412,0.053945341169461
288236,0.24539407415434117
288234,0.07467590857170905
288241,0.07467590857170905
286176,0.038838485150461496
286169,0.04019819004585322
286107,0.048465093278534724
288402,0.05575590107606038
288401,0.05575590107606038
288407,0.1957696001792533
288411,0.1957696001792533
286188,0.06304781934938244
286187,0.04368696046742812
285806,0.04695358173107973
285807,0.21543075056484962
285809,0.06200131597862053
286209,0.03927502041768247
286212,0.0675021340495737
285965,0.048465093278534724
286801,0.048465093278534724
286211,0.057142658024354254
286241,0.04900205896853245
286242,0.2538835974942485
285864,0.26756211016106846
285865,0.2510328756817761
286802,0.04781210064128466
286031,0.19867190446211164
286138,0.04690324700510683
286002,0.05045881027450022
285940,0.046284387598998146
286979,0.05575590107606038
286977,0.05575590107606038
285956,0.048465093278534724
288341,0.2820791012822025
285970,0.0394075789370832
286033,0.04018925358796708
285967,0.04392765192496982
285968,0.23724602395725364
286159,0.040878454445590344
285937,0.06477695313104839
285966,0.03968925358796708
286147,0.05340217437300375
286146,0.040878454445590344
286032,0.039747596645143275
285869,0.05237047376840022
285866,0.04716519369593915
285867,0.05207190431104897
286135,0.2910016112793615
288409,0.05340217437300375
286137,0.03915460964441945
286136,0.03915460964441945
286969,0.7372514902071304
285975,0.048465093278534724
286976,0.05575590107606038
286974,0.05575590107606038
285958,0.048465093278534724
286001,0.053945341169461
285999,0.048465093278534724
286800,0.048465093278534724
286134,0.28727402597224794
286108,0.04319328951582046
288345,0.3312252939718167
286113,0.04690324700510683
286110,0.04785901725137353
286228,0.04591793425728467
286234,0.04591793425728467
286094,0.05133002285859919
286205,0.053640319092767653
286204,0.048465093278534724
288349,0.0986654825440349
286093,0.05133002285859919
286806,0.03963846563366045
288347,0.11519203172099898
286101,0.3009398823944342
286221,0.21742255634802557
286207,0.1957696001792533
286092,0.039478642328493366
285950,0.05304146710143626
286333,0.047182094279247425
286336,0.047182094279247425
286219,0.03961872910280963
286210,0.049284858241356505
285959,0.048465093278534724
286217,0.21833337012793227
285957,0.048465093278534724
286018,0.03927502041768247
288329,0.053945341169461
286025,0.049475898920524494
285961,0.04781210064128466
286091,0.05148168774366345
288353,0.2907594486245295
286344,0.27674481443045335
286813,0.24291502485589458
286090,0.044320841916167024
286345,0.050592996220188646
286202,0.04591793425728467
286397,0.04894821693958033
286231,0.06919406119892343
286199,0.04591793425728467
286346,0.050592996220188646
286408,0.0394983183295466
286198,0.046284387598998146
286227,0.19248905719282794
286421,0.03920640516783746
287317,0.7654486864700817
286686,0.05714161684989163
286343,0.050592996220188646
286354,0.050592996220188646
286196,0.04463186267844389
286195,0.040369517987704204
287175,0.040878454445590344
286224,0.05340217437300375
286341,0.05045881027450022
286089,0.04806268553150771
287155,0.2538835974942485
287154,0.7372514902071304
286229,0.05045881027450022
286689,0.051362559554583784
286688,0.04018925358796708
286222,0.05045881027450022
286422,0.03925747972871595
286350,0.21964963621008948
286535,0.04368696046742812
286447,0.04019819004585322
286116,0.03963846563366045
286182,0.046921043127911094
286954,0.25667886033254234
288327,0.1957696001792533
286197,0.046284387598998146
287147,0.7372514902071304
288404,0.053945341169461
286179,0.046921043127911094
286178,0.04365329034446636
286177,0.03968925358796708
287149,0.7372514902071304
286439,0.03915460964441945
286436,0.04826157427561038
287144,0.25667886033254234
286181,0.046921043127911094
287171,0.7372514902071304
286433,0.03925747972871595
286428,0.04008366832414657
286434,0.046522261100162325
286200,0.07644849447107184
287679,0.20789887210837055
287146,0.048465093278534724
288324,0.1957696001792533
288358,0.11519203172099898
286183,0.048465093278534724
288330,0.30101553614017135
286909,0.053945341169461
286908,0.04018925358796708
286102,0.04781210064128466
287151,0.048465093278534724
288422,0.053945341169461
286426,0.039258267825056335
286430,0.03920640516783746
286424,0.19257267453574978
288328,0.053945341169461
286521,0.04359329110975509
287745,0.05612241195989516
287754,0.05340217437300375
287747,0.05612241195989516
287680,0.04900205896853245
287741,0.05612241195989516
286201,0.04591793425728467
287172,0.7372514902071304
286208,0.05045881027450022
286437,0.03991731290780105
286237,0.05143786760409931
286236,0.048465093278534724
286194,0.06096621468576245
286235,0.05143786760409931
286232,0.048465093278534724
286314,0.0504836530641935
286316,0.0504836530641935
286315,0.03927502041768247
286317,0.0504836530641935
286239,0.04019819004585322
286240,0.05143786760409931
286238,0.048465093278534724
286230,0.16797982579046047
286161,0.05340217437300375
286417,0.23305867622974766
286164,0.3000554837091657
286285,0.05130775429932183
286283,0.03915460964441945
286309,0.03915460964441945
286310,0.0504395806071372
288359,0.22928022651882518
286193,0.06096621468576245
286355,0.04014701360126745
286284,0.05130775429932183
286289,0.03927502041768247
286311,0.055714666013818505
286323,0.03927502041768247
286322,0.0504836530641935
286418,0.22432136608427383
286324,0.03915460964441945
288360,0.3374821050033847
286631,0.04776800560866654
286630,0.04747466549028334
287014,0.04019819004585322
286329,0.7701526639813772
286330,0.7701526639813772
286683,0.04785901725137353
286633,0.055173973211339086
287113,0.039187872232950505
286326,0.05130775429932183
286449,0.03927502041768247
286626,0.04785901725137353
286328,0.05130775429932183
286442,0.04004107352735202
286443,0.04947981803099585
286216,0.044582788606999345
286452,0.04894821693958033
286331,0.0532174746928102
287015,0.04019819004585322
286325,0.2137808490369666
286445,0.0394983183295466
286327,0.05130775429932183
286215,0.044582788606999345
286756,0.04019819004585322
286628,0.05021899185802797
286854,0.03982576743170667
286642,0.06779262332510756
286497,0.04747466549028334
286407,0.04747466549028334
286757,0.06200131597862053
287182,0.06258247977181514
286681,0.04785901725137353
287181,0.20864173706354538
286629,0.05021899185802797
286391,0.039449818923782826
286490,0.04747466549028334
286410,0.039187872232950505
286555,0.062091325599693235
286487,0.04019819004585322
286467,0.04014701360126745
286564,0.051928383088154714
286561,0.039747596645143275
286469,0.04018925358796708
286655,0.05906867408046712
286559,0.06096621468576245
286816,0.04844770068347636
286409,0.3034993941760793
286465,0.03914642034259127
286805,0.04962736262951477
286463,0.039478642328493366
286656,0.05937513633782486
286654,0.04483826190231019
286366,0.2713966820634349
286658,0.057015356236735516
286517,0.0467216910150746
286510,0.0467216910150746
286577,0.04736859796042011
286482,0.048312123300554816
286582,0.2311626655635243
286484,0.048312123300554816
286704,0.04736859796042011
286551,0.03990041232449277
286567,0.048465093278534724
286796,0.04018925358796708
286700,0.04736859796042011
286712,0.04736859796042011
286581,0.04736859796042011
286459,0.039187872232950505
286458,0.039187872232950505
286464,0.04690324700510683
286703,0.04736859796042011
286660,0.057015356236735516
286502,0.04716519369593915
286661,0.057015356236735516
286662,0.2676818540455755
286797,0.039187872232950505
286494,0.049362314956385614
286501,0.04967223752777194
286405,0.051646057974815085
286515,0.03963145800784286
286498,0.049362314956385614
286477,0.04990445198944414
286475,0.052147304093341285
286549,0.04716519369593915
286491,0.040506031831443814
286546,0.04716519369593915
286571,0.047910734993478636
286457,0.04690324700510683
286699,0.04736859796042011
286568,0.048465093278534724
286518,0.03927502041768247
286570,0.047910734993478636
286665,0.057015356236735516
286664,0.057015356236735516
286698,0.04671019210771833
286496,0.049362314956385614
286486,0.04967223752777194
286466,0.0497688746065226
286755,0.039187872232950505
286512,0.03855977114798724
286456,0.17107019176639632
286579,0.04736859796042011
286710,0.04819613896188481
286572,0.047910734993478636
286576,0.04736859796042011
286504,0.04781210064128466
286505,0.050592996220188646
286680,0.20430828192035055
287016,0.04007885180219613
286538,0.05162107962548027
286708,0.07826221809551857
286713,0.2311626655635243
286773,0.27439426231607067
286693,0.0394075789370832
286783,0.046284387598998146
286794,0.047106695973141155
286406,0.04013474288502505
286691,0.039527989710346226
286777,0.04359329110975509
287013,0.04319328951582046
286605,0.04790015043496612
286711,0.10843226339880292
287011,0.050370260282457835
287012,0.04007885180219613
287067,0.040794576064110154
286553,0.0473986139872007
286586,0.2625213383842227
286540,0.03987169839547337
286709,0.12666143006546957
286435,0.04785901725137353
286682,0.04690324700510683
286788,0.30809946842566116
286613,0.04736859796042011
286696,0.22991789782840438
287010,0.056235962939102116
286441,0.04826157427561038
286542,0.05033104952935633
286795,0.040700906706437126
286544,0.03990041232449277
286615,0.039449818923782826
286584,0.04579351037373789
286714,0.23011629637656342
286606,0.04032727800100459
286438,0.050370260282457835
286793,0.04004107352735202
286770,0.05237047376840022
286768,0.06575282373534272
286767,0.0868421422425111
286769,0.06549108945044088
286735,0.039527989710346226
286618,0.05793584901436083
287006,0.04019819004585322
286532,0.05757916326586292
286759,0.06919406119892343
286812,0.051362559554583784
286809,0.04564363447591898
286670,0.04781210064128466
286771,0.06549108945044088
286736,0.05386728452912113
286647,0.28811357375250796
286619,0.03939147586660663
286524,0.04018925358796708
286763,0.03939147586660663
286753,0.04018925358796708
286533,0.24236518681271405
287112,0.050182042194838364
287110,0.051506545506096645
286650,0.03998999896647354
287095,0.05382128270116747
286790,0.04716519369593915
286787,0.04572527593095781
286649,0.04848168044646978
286671,0.2972242871279691
286820,0.2817313592527796
287097,0.05164731970250288
287096,0.050592996220188646
287115,0.21730735608499616
286782,0.039439975272370406
286591,0.050592996220188646
286592,0.07172949842491701
286534,0.04819613896188481
286677,0.04215703211307378
286982,0.21860455266325202
286646,0.05115798689908137
286612,0.18836096282403808
286614,0.20077524903303062
286608,0.18836096282403808
286610,0.20077524903303062
286593,0.050592996220188646
286594,0.07172949842491701
286648,0.04004107352735202
286746,0.05237047376840022
286743,0.044582788606999345
286744,0.04019819004585322
286745,0.04917331162386891
287008,0.03990041232449277
286789,0.048465093278534724
286749,0.04019819004585322
286750,0.05237047376840022
286780,0.04785901725137353
286597,0.7449932953118028
286598,0.04669925718751812
286595,0.057165549807230785
286599,0.05757916326586292
286825,0.05130775429932183
286975,0.051928383088154714
286637,0.04758924487739559
286792,0.04716519369593915
286823,0.0532174746928102
286828,0.03927502041768247
286774,0.3140523256905095
286832,0.05130775429932183
286827,0.0532174746928102
286822,0.0532174746928102
286829,0.05130775429932183
286666,0.04483826190231019
286833,0.04785901725137353
286640,0.04823240775191687
286821,0.03927502041768247
287176,0.7372514902071304
286928,0.0532174746928102
286910,0.04785901725137353
286932,0.0532174746928102
286931,0.03915460964441945
286720,0.09981655054739728
286861,0.03964701360126745
287177,0.1892423730804483
287179,0.20233156562359378
286952,0.12402426609409625
286858,0.039705356658443644
286919,0.0532174746928102
286852,0.04894821693958033
286721,0.345786381407378
286894,0.19867190446211164
286851,0.04785901725137353
286667,0.04483826190231019
286950,0.30923615897959894
286972,0.05425876409346062
286949,0.04722457585505553
286933,0.18690584903696655
286907,0.05143786760409931
286906,0.04018925358796708
286918,0.05159112671551861
286915,0.03968925358796708
287098,0.04007885180219613
286857,0.039527989710346226
287300,0.23935798665094113
286897,0.04736859796042011
286817,0.04509259820057353
287024,0.03998999896647354
286937,0.18690584903696655
287102,0.04593535996457125
287299,0.7372514902071304
286911,0.04018925358796708
286914,0.047606569605961505
286913,0.055522628664851435
286935,0.03927502041768247
286855,0.0467216910150746
286734,0.05033104952935633
286901,0.04736859796042011
287560,0.04018925358796708
287104,0.04781210064128466
286865,0.03982576743170667
286947,0.039747596645143275
287301,0.048465093278534724
286853,0.04736859796042011
287078,0.22817780663743453
286934,0.21855041705958927
286867,0.039705356658443644
286868,0.050517652001915415
286860,0.0467216910150746
286818,0.04509259820057353
286961,0.047606569605961505
286960,0.03968925358796708
286819,0.26135844574177786
286862,0.0467216910150746
286943,0.04014701360126745
286838,0.04730638525425514
286916,0.03927502041768247
286863,0.040327445738906065
287101,0.062284874173171655
286900,0.04781210064128466
286903,0.04019819004585322
287007,0.0401576325752752
287105,0.04758924487739559
286834,0.04669925718751812
286835,0.052433539869907245
286824,0.049475898920524494
287109,0.04891374818865386
286946,0.039527989710346226
286902,0.04781210064128466
286945,0.04194018122681104
287116,0.049241557057963535
286904,0.04781210064128466
287136,0.3174784992758986
287617,0.047363184744968395
286984,0.05028566262946852
286836,0.052433539869907245
286830,0.049475898920524494
286905,0.04781210064128466
287118,0.049241557057963535
287117,0.04826157427561038
286944,0.04014701360126745
286869,0.05304146710143626
286912,0.18690584903696655
287137,0.06259673944208707
286848,0.22319407947231867
287019,0.31018332232171564
286846,0.04730638525425514
287087,0.0394983183295466
287035,0.03925747972871595
287017,0.3129460921662283
287022,0.26670657188776487
287134,0.29715115426783345
287032,0.03963846563366045
287040,0.038996321134224014
287020,0.04785901725137353
286847,0.04730638525425514
286881,0.03963846563366045
286882,0.05033104952935633
286883,0.046467551734084685
286890,0.060431713572984824
286889,0.23218338210116857
286888,0.05757916326586292
286886,0.05033104952935633
286887,0.046467551734084685
286885,0.046467551734084685
286884,0.05033104952935633
287162,0.0429605123977614
287164,0.04250063988150494
287161,0.025900112153756556
287163,0.04250063988150494
286891,0.2783948493039433
287523,0.039527989710346226
287579,0.046284387598998146
287103,0.04758924487739559
286898,0.04736859796042011
287527,0.04962736262951477
287303,0.040726219277964805
287306,0.044949299490834115
287525,0.0467216910150746
286899,0.03982576743170667
286927,0.7701526639813772
287307,0.040726219277964805
287580,0.062284874173171655
287269,0.04564363447591898
287271,0.03741547542535835
287272,0.0412587899816546
287270,0.02977389620543014
287688,0.04690324700510683
287262,0.03849477646533434
286973,0.2282425371883711
287424,0.04785901725137353
287423,0.04665639334466799
287489,0.24978335146220018
287166,0.044320841916167024
287092,0.03964701360126745
286986,0.044582788606999345
286987,0.10269150998392866
286988,0.050592996220188646
286989,0.055289042522392896
287421,0.04665639334466799
287090,0.04014701360126745
287153,0.039349235879907005
287199,0.2648661961550626
287165,0.23156025532886834
287263,0.25646020903618943
287043,0.10083537234914397
287051,0.08300077638954802
287066,0.11856824032002881
287023,0.10900155553052282
287050,0.108000776389548
287052,0.24856592324462098
287048,0.3296721045790506
287337,0.04599255880522383
287350,0.043769156994404534
287351,0.041340551975949436
287347,0.046290011945619616
287064,0.08300077638954802
287261,0.04019819004585322
287061,0.2885657026192109
287054,0.08039545206496937
287632,0.039527989710346226
287038,0.34867210457905057
287053,0.19856592324462105
287343,0.04361990273351542
287637,0.0473986139872007
287071,0.04730638525425514
287634,0.04619599008049516
287037,0.10426559673213624
287273,0.25712298486753704
287041,0.08300077638954802
287026,0.10900155553052282
287058,0.3493887949212671
287034,0.10900155553052282
287633,0.04619599008049516
287039,0.08300077638954802
287260,0.051928383088154714
287490,0.23981158494522353
287635,0.0473986139872007
287329,0.046284387598998146
287049,0.06142219326103128
287030,0.08300077638954802
287073,0.31049955730386597
287075,0.7465427094510653
287076,0.243878198925331
287074,0.6626241665539068
287060,0.08468953901581064
287631,0.04087110919072061
287588,0.08468953901581064
287100,0.0436873950001097
287719,0.05832199783450639
290134,0.04533717221856125
290149,0.04655195863645194
287159,0.05237047376840022
287158,0.04018925358796708
287881,0.0600132665765288
287886,0.061733936596067296
287888,0.06459979124264384
287763,0.7372514902071304
290187,0.04388184942434774
290185,0.04533717221856125
287769,0.047568292318849605
287764,0.04019819004585322
287766,0.05575590107606038
287712,0.04690324700510683
287899,0.04514472415966792
287293,0.05237047376840022
287291,0.04019819004585322
288322,0.050592996220188646
288323,0.05237047376840022
287392,0.04392636499087315
287393,0.04659647420297735
287643,0.044390941257419464
287642,0.057015356236735516
287641,0.04491433547914749
287288,0.05237047376840022
287287,0.04019819004585322
287389,0.04659647420297735
287391,0.04342544830927738
287390,0.04392636499087315
287283,0.040878454445590344
287285,0.05340217437300375
287245,0.04093180245374574
287246,0.057015356236735516
287695,0.22356592324462107
287365,0.2683796533676404
287639,0.057015356236735516
287358,0.04392636499087315
287362,0.04514472415966792
287644,0.04491433547914749
287645,0.057015356236735516
287646,0.044390941257419464
289773,0.04564363447591898
287689,0.2694903689993141
290182,0.04388184942434774
290179,0.04533717221856125
296240,0.041340551975949436
287757,0.25667886033254234
287758,0.3040187828934181
287319,0.04018925358796708
288142,0.039747596645143275
287696,0.22356592324462107
296084,0.039854393455191914
287707,0.057015356236735516
287415,0.04514472415966792
287416,0.031367670863969396
287417,0.038511398745860265
287388,0.04514472415966792
287121,0.0394983183295466
287705,0.2525391080733465
287708,0.04690324700510683
287099,0.06112711522401463
290151,0.04533717221856125
290153,0.04388184942434774
287684,0.04491433547914749
287685,0.057015356236735516
287690,0.044390941257419464
287530,0.04018925358796708
287344,0.041340551975949436
287331,0.04483826190231019
287894,0.06481012920783372
287546,0.06293284754988294
287699,0.10538025449658028
288737,0.05237047376840022
287323,0.04361990273351542
287328,0.04483826190231019
287759,0.047568292318849605
287760,0.05575590107606038
287336,0.04392636499087315
287338,0.04514472415966792
287333,0.04342544830927738
287122,0.21239627963649516
287366,0.04514472415966792
287360,0.04342544830927738
287363,0.04392636499087315
287123,0.04784644116404489
287130,0.08611300407375937
287129,0.08620923421411368
287127,0.08397849828252851
287131,0.05241625840999119
287125,0.7449932953118028
287133,0.05241625840999119
287126,0.060991921101320457
287124,0.08498789315982859
287128,0.060991921101320457
287132,0.05241625840999119
287824,0.08301597395793707
287693,0.24450349009139555
287574,0.04690324700510683
287547,0.054077523687971085
287670,0.3040187828934181
287518,0.25667886033254234
287669,0.2701403987940808
287519,0.2225461457511364
287536,0.0467216910150746
287549,0.0429605123977614
287788,0.05575590107606038
287785,0.05575590107606038
287787,0.05575590107606038
287784,0.047568292318849605
287783,0.048465093278534724
287786,0.05575590107606038
287911,0.043806930453624854
287406,0.040700906706437126
287313,0.03991731290780105
287501,0.05245317167516193
287140,0.0429605123977614
288739,0.053945341169461
287274,0.04716519369593915
287500,0.05900375210633937
287771,0.2701403987940808
287505,0.03927502041768247
288149,0.05237047376840022
288147,0.04019819004585322
288153,0.05575590107606038
287873,0.043806930453624854
287869,0.043806930453624854
287827,0.043806930453624854
287503,0.20337025509758963
287499,0.2823993194860792
287893,0.043806930453624854
287855,0.04329712086005067
287506,0.2851833223217156
287278,0.04018925358796708
287281,0.05575590107606038
287280,0.053945341169461
287277,0.30101553614017135
287276,0.2701403987940808
287777,0.053945341169461
287775,0.048465093278534724
287325,0.04333842512564613
287316,0.04090982010719104
287318,0.044693691248792244
287321,0.04650945101934611
287779,0.053945341169461
287778,0.048465093278534724
288414,0.053945341169461
288415,0.048465093278534724
287548,0.0429605123977614
287496,0.0532174746928102
287887,0.2516835716222229
287907,0.043806930453624854
287541,0.16695767929118663
287756,0.05237047376840022
287755,0.04019819004585322
287534,0.039527989710346226
288618,0.23289887210837054
287420,0.0791460385628381
287606,0.07803560358012088
287602,0.07803560358012088
287135,0.05869772280614366
287495,0.0532174746928102
287692,0.11311743499689811
287252,0.04445672762337351
287256,0.04650945101934611
287502,0.047850760050395
287773,0.7372514902071304
287676,0.3040187828934181
287675,0.21799548728464302
290227,0.04507522552772893
287543,0.0467216910150746
287742,0.24214412668433388
287224,0.22466514239512128
287776,0.04776800560866654
289626,0.04342544830927738
287985,0.052226034711944744
287984,0.0467216910150746
287427,0.04699453713764348
287438,0.04699453713764348
287431,0.028936032591341487
287433,0.0286724214638454
287440,0.04699453713764348
287419,0.028936032591341487
287434,0.04699453713764348
287436,0.04699453713764348
287418,0.04699453713764348
287435,0.02736270036995796
287437,0.028936032591341487
287430,0.04699453713764348
287432,0.04758185632914174
287439,0.028936032591341487
287441,0.028936032591341487
287429,0.028936032591341487
287468,0.047959419532091735
287470,0.04284434856663209
287469,0.02636323560754599
287471,0.04284434856663209
287454,0.042193196525068206
287462,0.042193196525068206
287443,0.025772063964961067
287444,0.042193196525068206
287451,0.025772063964961067
287447,0.042193196525068206
287458,0.04425881817104361
287449,0.04425881817104361
